key	0	1	2	3	4	5	6	year	month	decade	year_in_decade
192305	0.013	0.033	0.063	0.753	0.088	0.050	0.000	1923	05	1920	3
192306	0.012	0.024	0.076	0.670	0.149	0.053	0.016	1923	06	1920	3
192307	0.012	0.033	0.049	0.629	0.146	0.070	0.061	1923	07	1920	3
192308	0.014	0.025	0.042	0.611	0.119	0.092	0.097	1923	08	1920	3
192309	0.014	0.026	0.036	0.640	0.098	0.080	0.106	1923	09	1920	3
192310	0.018	0.020	0.032	0.608	0.133	0.062	0.127	1923	10	1920	3
192311	0.025	0.027	0.054	0.602	0.119	0.062	0.112	1923	11	1920	3
192312	0.024	0.026	0.068	0.510	0.145	0.124	0.104	1923	12	1920	3
192401	0.022	0.035	0.077	0.519	0.153	0.118	0.076	1924	01	1920	4
192402	0.020	0.040	0.102	0.558	0.099	0.103	0.078	1924	02	1920	4
192403	0.026	0.083	0.042	0.534	0.118	0.105	0.093	1924	03	1920	4
192404	0.019	0.073	0.048	0.574	0.133	0.090	0.062	1924	04	1920	4
192405	0.074	0.049	0.069	0.564	0.145	0.043	0.057	1924	05	1920	4
192406	0.110	0.036	0.052	0.581	0.139	0.041	0.041	1924	06	1920	4
192407	0.117	0.040	0.051	0.601	0.109	0.038	0.043	1924	07	1920	4
192408	0.111	0.065	0.093	0.579	0.090	0.034	0.029	1924	08	1920	4
192409	0.108	0.071	0.084	0.509	0.138	0.057	0.033	1924	09	1920	4
192410	0.023	0.069	0.127	0.655	0.051	0.048	0.027	1924	10	1920	4
192411	0.030	0.099	0.184	0.597	0.048	0.023	0.020	1924	11	1920	4
192412	0.013	0.079	0.153	0.651	0.055	0.024	0.024	1924	12	1920	4
192501	0.001	0.067	0.180	0.639	0.051	0.037	0.024	1925	01	1920	5
192502	0.016	0.083	0.216	0.610	0.045	0.019	0.011	1925	02	1920	5
192503	0.027	0.119	0.259	0.543	0.035	0.012	0.006	1925	03	1920	5
192504	0.056	0.139	0.248	0.514	0.025	0.012	0.006	1925	04	1920	5
192505	0.069	0.169	0.306	0.427	0.023	0.006	0.000	1925	05	1920	5
192506	0.122	0.142	0.204	0.465	0.056	0.004	0.006	1925	06	1920	5
192507	0.120	0.106	0.177	0.537	0.042	0.012	0.006	1925	07	1920	5
192508	0.156	0.120	0.122	0.541	0.045	0.008	0.006	1925	08	1920	5
192509	0.110	0.092	0.083	0.626	0.069	0.014	0.006	1925	09	1920	5
192510	0.050	0.086	0.081	0.629	0.115	0.015	0.024	1925	10	1920	5
192511	0.033	0.086	0.076	0.653	0.107	0.024	0.021	1925	11	1920	5
192512	0.034	0.096	0.090	0.687	0.054	0.022	0.017	1925	12	1920	5
192601	0.016	0.056	0.122	0.664	0.103	0.022	0.017	1926	01	1920	6
192602	0.001	0.049	0.142	0.703	0.073	0.015	0.017	1926	02	1920	6
192603	0.024	0.039	0.162	0.661	0.044	0.058	0.011	1926	03	1920	6
192604	0.042	0.076	0.124	0.590	0.111	0.034	0.023	1926	04	1920	6
192605	0.066	0.078	0.160	0.490	0.134	0.050	0.023	1926	05	1920	6
192606	0.086	0.065	0.172	0.515	0.117	0.023	0.023	1926	06	1920	6
192607	0.097	0.073	0.172	0.470	0.073	0.086	0.028	1926	07	1920	6
192608	0.054	0.056	0.090	0.647	0.106	0.019	0.028	1926	08	1920	6
192609	0.050	0.045	0.072	0.611	0.139	0.059	0.024	1926	09	1920	6
192610	0.036	0.044	0.079	0.597	0.146	0.063	0.034	1926	10	1920	6
192611	0.017	0.049	0.048	0.615	0.158	0.074	0.039	1926	11	1920	6
192612	0.019	0.040	0.045	0.606	0.191	0.073	0.026	1926	12	1920	6
192701	0.024	0.043	0.059	0.640	0.148	0.064	0.021	1927	01	1920	7
192702	0.021	0.041	0.038	0.633	0.185	0.063	0.018	1927	02	1920	7
192703	0.011	0.040	0.076	0.625	0.192	0.029	0.026	1927	03	1920	7
192704	0.016	0.045	0.047	0.586	0.151	0.111	0.043	1927	04	1920	7
192705	0.031	0.052	0.063	0.473	0.188	0.106	0.087	1927	05	1920	7
192706	0.012	0.052	0.061	0.501	0.183	0.082	0.109	1927	06	1920	7
192707	0.011	0.044	0.046	0.540	0.162	0.066	0.130	1927	07	1920	7
192708	0.008	0.047	0.094	0.489	0.138	0.073	0.151	1927	08	1920	7
192709	0.022	0.054	0.078	0.456	0.147	0.101	0.142	1927	09	1920	7
192710	0.022	0.028	0.095	0.509	0.126	0.083	0.137	1927	10	1920	7
192711	0.026	0.029	0.105	0.466	0.104	0.101	0.169	1927	11	1920	7
192712	0.009	0.021	0.102	0.536	0.077	0.087	0.168	1927	12	1920	7
192801	0.016	0.023	0.126	0.541	0.088	0.076	0.130	1928	01	1920	8
192802	0.007	0.044	0.045	0.652	0.084	0.079	0.088	1928	02	1920	8
192803	0.007	0.032	0.083	0.647	0.107	0.047	0.077	1928	03	1920	8
192804	0.000	0.023	0.059	0.688	0.112	0.050	0.068	1928	04	1920	8
192805	0.000	0.043	0.089	0.726	0.056	0.048	0.038	1928	05	1920	8
192806	0.023	0.017	0.103	0.511	0.178	0.089	0.079	1928	06	1920	8
192807	0.033	0.035	0.104	0.476	0.167	0.083	0.101	1928	07	1920	8
192808	0.033	0.035	0.118	0.467	0.109	0.118	0.120	1928	08	1920	8
192809	0.033	0.062	0.096	0.502	0.121	0.061	0.124	1928	09	1920	8
192810	0.033	0.021	0.124	0.532	0.111	0.087	0.092	1928	10	1920	8
192811	0.033	0.008	0.124	0.515	0.149	0.089	0.081	1928	11	1920	8
192812	0.023	0.032	0.145	0.528	0.148	0.069	0.055	1928	12	1920	8
192901	0.023	0.034	0.128	0.524	0.140	0.097	0.054	1929	01	1920	9
192902	0.023	0.065	0.107	0.511	0.149	0.093	0.053	1929	02	1920	9
192903	0.014	0.078	0.114	0.506	0.148	0.087	0.052	1929	03	1920	9
192904	0.000	0.032	0.109	0.559	0.142	0.097	0.062	1929	04	1920	9
192905	0.000	0.053	0.115	0.521	0.123	0.096	0.092	1929	05	1920	9
192906	0.000	0.037	0.135	0.600	0.080	0.072	0.076	1929	06	1920	9
